anchor_mode,target_role,tau_true,config,T0,T1,branch,estimator,method,n,coverage,coverage_mcse,mean_bias,absolute_bias,mean_abs_error,rmse,mean_se,sd_error,mean_weight_corr,mean_weight_max_abs
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE,SIV,HAC,1000,0.786,0.012969348480166612,-0.00047303457331686636,0.00047303457331686636,0.05071157225480458,0.09080366833032605,0.04523847557450104,0.09084787150116726,0.9348765236158719,0.12696643157769458
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE,TSLS,AR,1000,0.811,0.012380589646701,,,,,,,0.9348765236158719,0.12383635155781915
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE,TSLS,ARIMA-Z,1000,0.863,0.010873407929439602,0.016560320191812968,0.016560320191812968,0.3482512648734635,0.5398473647097758,0.3591521962509502,0.5398633024799879,0.9348765236158719,0.12383635155781915
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE,TSLS,HAC,1000,0.802,0.012601428490452976,0.016560320191812968,0.016560320191812968,0.3482512648734635,0.5398473647097758,0.29580484787742134,0.5398633024799879,0.9348765236158719,0.12383635155781915
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE + Agg. Shock,SIV,AR,1000,0.73,0.014039230748157109,,,,,,,0.7475216823091663,0.11705466989870661
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE + Agg. Shock,SIV,ARIMA-Z,1000,0.825,0.012015614840697917,0.05778866837957807,0.05778866837957807,0.14287464941617936,0.23966529699933117,0.1302208831830936,0.2327102887092961,0.7475216823091663,0.11705466989870661
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE + Agg. Shock,SIV,HAC,1000,0.697,0.014532412050310162,0.05778866837957807,0.05778866837957807,0.14287464941617936,0.23966529699933117,0.09866505767854096,0.2327102887092961,0.7475216823091663,0.11705466989870661
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE + Agg. Shock,TSLS,AR,1000,0.568,0.01566448211719749,,,,,,,0.7475216823091663,0.0779577528344372
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE + Agg. Shock,TSLS,ARIMA-Z,1000,0.627,0.015292841462592882,0.9339979392010878,0.9339979392010878,1.1974851326019615,11.009521119158196,197.4554905025587,10.97532053215495,0.7475216823091663,0.0779577528344372
reanchored_template,restricted_robust,-2.613394158922053,finite_length,5,10,GFE + Agg. Shock,TSLS,HAC,1000,0.503,0.01581110369329099,0.9339979392010878,0.9339979392010878,1.1974851326019615,11.009521119158196,83.19001164207268,10.97532053215495,0.7475216823091663,0.0779577528344372
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Aggregate Shock,SIV,AR,1000,0.676,0.014799459449588015,,,,,,,0.7430477106635502,0.11533126695854108
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Aggregate Shock,SIV,ARIMA-Z,1000,0.777,0.013163244280951409,0.012372824437522335,0.012372824437522335,0.042123345250891016,0.06622896902317187,0.03444725783456698,0.06509552196803402,0.7430477106635502,0.11533126695854108
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Aggregate Shock,SIV,HAC,1000,0.654,0.015042739112276061,0.012372824437522335,0.012372824437522335,0.042123345250891016,0.06622896902317187,0.027532352456043827,0.06509552196803402,0.7430477106635502,0.11533126695854108
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Aggregate Shock,TSLS,AR,1000,0.467,0.015776913513105152,,,,,,,0.7430477106635502,0.078057864834046
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Aggregate Shock,TSLS,ARIMA-Z,1000,0.53,0.015782902141241326,0.3565993450724941,0.3565993450724941,0.7393873792072094,2.703191765947987,3.348394784260097,2.6809084095663076,0.7430477106635502,0.078057864834046
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Aggregate Shock,TSLS,HAC,1000,0.416,0.01558666096378567,0.3565993450724941,0.3565993450724941,0.7393873792072094,2.703191765947987,2.372354863712524,2.6809084095663076,0.7430477106635502,0.078057864834046
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Basic,SIV,AR,1000,0.84,0.011593101396951551,,,,,,,0.9345207259857202,0.12442860591267532
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Basic,SIV,ARIMA-Z,1000,0.902,0.009401914698613255,0.0010161313814275917,0.0010161313814275917,0.0182039115359036,0.026032231359096082,0.02086076771738857,0.02602540813162401,0.9345207259857202,0.12442860591267532
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Basic,SIV,HAC,1000,0.835,0.011737759581794136,0.0010161313814275917,0.0010161313814275917,0.0182039115359036,0.026032231359096082,0.01766582144623076,0.02602540813162401,0.9345207259857202,0.12442860591267532
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Basic,TSLS,AR,1000,0.834,0.011766222843376714,,,,,,,0.9345207259857202,0.12417452807954846
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Basic,TSLS,ARIMA-Z,1000,0.9,0.009486832980505136,0.0011162125130108906,0.0011162125130108906,0.017069212562017367,0.023618629710466417,0.019240458924124123,0.023604043931408036,0.9345207259857202,0.12417452807954846
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,Basic,TSLS,HAC,1000,0.824,0.012042591083317579,0.0011162125130108906,0.0011162125130108906,0.017069212562017367,0.023618629710466417,0.01661694248207293,0.023604043931408036,0.9345207259857202,0.12417452807954846
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE,SIV,AR,1000,0.81,0.012405643876881197,,,,,,,0.9315191025660556,0.12762646631566
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE,SIV,ARIMA-Z,1000,0.871,0.010599952830083727,0.0002888512024351283,0.0002888512024351283,0.04935803601781647,0.09100412012545582,0.054790313541711856,0.09104919769658838,0.9315191025660556,0.12762646631566
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE,SIV,HAC,1000,0.786,0.012969348480166612,0.0002888512024351283,0.0002888512024351283,0.04935803601781647,0.09100412012545582,0.042194369186418175,0.09104919769658838,0.9315191025660556,0.12762646631566
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE,TSLS,AR,1000,0.806,0.012504559168559281,,,,,,,0.9315191025660556,0.12383635155781915
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE,TSLS,ARIMA-Z,1000,0.838,0.011651437679531227,0.022315331292543043,0.022315331292543043,0.3982799738772069,0.5934717874243128,0.3940091124375283,0.5933488445334854,0.9315191025660556,0.12383635155781915
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE,TSLS,HAC,1000,0.794,0.0127892142057282,0.022315331292543043,0.022315331292543043,0.3982799738772069,0.5934717874243128,0.3228509010659879,0.5933488445334854,0.9315191025660556,0.12383635155781915
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE + Agg. Shock,SIV,AR,1000,0.705,0.01442133835675455,,,,,,,0.74456308554268,0.11750054636632024
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE + Agg. Shock,SIV,ARIMA-Z,1000,0.802,0.012601428490452976,0.06238758487941983,0.06238758487941983,0.14801347743009946,0.25529883977300755,0.12874405348206913,0.24768252557625617,0.74456308554268,0.11750054636632024
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE + Agg. Shock,SIV,HAC,1000,0.676,0.014799459449588015,0.06238758487941983,0.06238758487941983,0.14801347743009946,0.25529883977300755,0.09772270073961237,0.24768252557625617,0.74456308554268,0.11750054636632024
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE + Agg. Shock,TSLS,AR,1000,0.568,0.01566448211719749,,,,,,,0.74456308554268,0.0779577528344372
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE + Agg. Shock,TSLS,ARIMA-Z,1000,0.646,0.015122301412152848,0.8364320267157425,0.8364320267157425,1.1334578326299312,8.535333966576077,134.54795902901736,8.498501745460143,0.74456308554268,0.0779577528344372
reanchored_template,restricted_tsls,-1.136097700507271,finite_length,5,10,GFE + Agg. Shock,TSLS,HAC,1000,0.507,0.015809838708854686,0.8364320267157425,0.8364320267157425,1.1334578326299312,8.535333966576077,57.54916708578377,8.498501745460143,0.74456308554268,0.0779577528344372
